date,temperature,precipitation,wind_speed
2023-10-27,5.0,0.0,16.2
2023-10-28,10.7,0.3,14.4
2023-10-29,12.9,0.0,9.7
2023-10-30,13.8,3.0,14.4
2023-10-31,8.2,0.3,18.2
2023-11-01,7.3,0.0,12.1
2023-11-02,9.0,0.0,14.7
2023-11-03,9.0,0.0,19.9
2023-11-04,7.4,0.0,8.2
2023-11-05,8.0,0.0,22.7
2023-11-06,8.8,0.0,24.4
2023-11-07,9.2,2.5,19.2
2023-11-08,9.8,6.6,18.1
2023-11-09,8.3,0.6,21.3
2023-11-10,8.5,0.0,15.5
2023-11-11,9.0,0.0,26.3
2023-11-12,6.0,0.4,23.7
2023-11-13,3.9,0.0,18.2
2023-11-14,5.1,0.0,18.1
2023-11-15,6.3,0.0,13.6
2023-11-16,10.6,0.0,14.1
2023-11-17,13.8,0.0,15.9
2023-11-18,9.9,0.0,34.1
2023-11-19,5.9,0.0,13.0
2023-11-20,6.3,0.0,21.4
2023-11-21,10.5,0.4,23.3
2023-11-22,10.0,0.3,24.8
2023-11-23,6.5,0.4,33.4
2023-11-24,6.4,0.0,29.3
2023-11-25,0.6,0.0,11.9
2023-11-26,4.5,0.0,16.6
2023-11-27,9.9,0.0,16.9
2023-11-28,9.8,0.0,13.9
2023-11-29,4.8,1.0,18.4
2023-11-30,-1.0,0.0,10.9
2023-12-01,0.9,0.0,13.1
2023-12-02,2.0,0.0,15.3
2023-12-03,4.2,0.2,20.6
2023-12-04,5.8,0.0,9.0
2023-12-05,7.1,0.0,17.8
2023-12-06,2.8,0.0,19.3
2023-12-07,-4.6,0.0,23.0
2023-12-08,-5.7,0.0,22.7
2023-12-09,-10.5,0.0,13.2
2023-12-10,-11.0,0.0,20.9
2023-12-11,-12.4,0.0,23.2
2023-12-12,-18.0,0.0,24.1
2023-12-13,-13.1,0.0,40.7
2023-12-14,-11.5,0.0,42.0
2023-12-15,-9.1,0.0,40.9
2023-12-16,-4.4,0.0,11.9
2023-12-17,-1.9,0.0,14.5
2023-12-18,1.2,2.6,21.7
2023-12-19,-3.7,0.3,23.6
2023-12-20,0.1,2.3,23.2
2023-12-21,-0.3,0.0,24.3
2023-12-22,-1.6,0.0,24.0
2023-12-23,0.9,0.0,18.8
2023-12-24,5.3,0.0,24.8
2023-12-25,6.4,1.5,28.2
2023-12-26,1.2,0.6,24.9
2023-12-27,4.3,2.0,30.9
2023-12-28,5.0,0.0,26.7
2023-12-29,0.8,0.0,35.6
2023-12-30,1.0,0.0,23.1
2023-12-31,1.9,0.0,22.1
2024-01-01,1.0,0.0,15.6
2024-01-02,0.8,0.0,18.7
2024-01-03,-1.1,0.0,14.8
2024-01-04,0.7,0.0,14.3
2024-01-05,0.7,0.0,12.0
2024-01-06,2.7,0.8,12.1
2024-01-07,2.4,0.8,16.3
2024-01-08,3.5,0.5,23.0
2024-01-09,4.5,0.2,18.1
2024-01-10,-0.6,0.9,33.0
2024-01-11,-5.1,0.2,25.6
2024-01-12,-4.3,0.4,16.5
2024-01-13,1.2,4.8,20.9
2024-01-14,-6.9,1.1,22.7
2024-01-15,-11.5,0.0,14.3
2024-01-16,-8.0,0.0,19.7
2024-01-17,-5.8,0.0,22.6
2024-01-18,-5.9,0.0,12.9
2024-01-19,-7.0,0.0,11.2
2024-01-20,-8.9,0.0,20.0
2024-01-21,-7.1,0.0,28.9
2024-01-22,-5.3,0.0,25.9
2024-01-23,-4.6,0.0,11.2
2024-01-24,-2.0,0.0,9.9
2024-01-25,-5.2,7.7,19.1
2024-01-26,-10.3,0.0,12.0
2024-01-27,-8.7,0.0,24.8
2024-01-28,-5.8,0.0,28.0
2024-01-29,-5.3,1.3,26.9
2024-01-30,-3.9,0.9,15.3
2024-01-31,-7.2,2.0,26.6
2024-02-01,-4.9,2.3,29.7
2024-02-02,-6.2,0.0,16.7
2024-02-03,-10.0,0.0,10.4
2024-02-04,-5.5,0.0,14.3
2024-02-05,-1.9,0.0,18.0
2024-02-06,1.4,0.0,25.5
2024-02-07,1.3,6.4,31.7
2024-02-08,2.7,0.0,18.6
2024-02-09,6.3,0.0,16.7
2024-02-10,6.3,0.0,15.8
2024-02-11,-0.7,0.0,17.6
2024-02-12,-4.3,0.0,16.6
2024-02-13,1.9,0.0,15.9
2024-02-14,7.1,0.0,16.0
2024-02-15,1.4,0.0,25.2
2024-02-16,-14.1,0.0,27.2
2024-02-17,-11.3,0.0,35.3
2024-02-18,-9.1,0.0,33.3
2024-02-19,-9.1,0.3,31.0
2024-02-20,-5.8,0.3,23.3
2024-02-21,-4.4,0.0,9.0
2024-02-22,-3.5,1.4,10.8
2024-02-23,-6.9,0.0,13.0
2024-02-24,-8.5,0.0,18.8
2024-02-25,-7.1,0.0,23.5
2024-02-26,-5.3,0.0,21.9
2024-02-27,-3.4,0.0,25.1
2024-02-28,-1.5,0.0,23.2
2024-02-29,-0.6,0.0,21.2
2024-03-01,-1.1,0.0,18.0
2024-03-02,-2.9,0.0,19.9
2024-03-03,-3.2,0.0,19.6
2024-03-04,-1.3,0.0,10.7
2024-03-05,0.6,0.0,9.4
2024-03-06,1.4,0.0,10.4
2024-03-07,4.5,0.8,14.8
2024-03-08,3.9,0.0,13.0
2024-03-09,7.3,3.4,34.5
2024-03-10,3.6,0.0,16.3
2024-03-11,3.2,1.0,16.8
2024-03-12,2.2,0.2,23.2
2024-03-13,-3.0,0.0,16.2
2024-03-14,-2.6,0.0,10.0
2024-03-15,-1.2,0.0,11.2
2024-03-16,2.4,0.0,23.1
2024-03-17,5.1,0.0,24.8
2024-03-18,9.2,0.0,17.2
2024-03-19,8.3,0.0,13.2
2024-03-20,8.5,15.8,24.3
2024-03-21,6.4,15.0,23.2
2024-03-22,5.4,0.1,17.6
2024-03-23,7.5,0.0,11.7
2024-03-24,8.3,0.0,14.4
2024-03-25,14.8,3.2,16.6
2024-03-26,15.3,4.5,22.2
2024-03-27,12.5,0.0,20.0
2024-03-28,10.6,10.0,36.7
2024-03-29,7.3,3.5,34.2
2024-03-30,4.5,0.0,20.9
2024-03-31,5.0,0.0,15.2
2024-04-01,7.2,0.0,18.4
2024-04-02,8.7,0.0,18.7
2024-04-03,10.8,0.0,17.1
2024-04-04,12.8,0.0,16.4
2024-04-05,13.6,1.2,13.5
2024-04-06,15.0,0.0,12.9
2024-04-07,15.6,0.0,16.9
2024-04-08,15.8,0.3,18.7
2024-04-09,12.2,0.0,18.5
2024-04-10,13.8,0.0,10.2
2024-04-11,14.8,0.0,28.5
2024-04-12,12.1,0.0,25.3
2024-04-13,13.7,0.0,17.2
2024-04-14,15.3,0.0,10.8
2024-04-15,16.9,0.0,11.3
2024-04-16,17.2,0.0,15.8
2024-04-17,19.2,0.0,11.0
2024-04-18,21.1,0.0,26.8
2024-04-19,23.4,0.0,31.6
2024-04-20,24.4,0.0,36.0
2024-04-21,22.5,0.0,31.0
2024-04-22,21.7,0.1,21.5
2024-04-23,22.3,1.4,15.1
2024-04-24,22.7,1.7,14.5
2024-04-25,20.3,1.2,21.9
2024-04-26,16.8,0.0,25.3
2024-04-27,13.9,0.0,28.3
2024-04-28,14.2,0.0,22.6
2024-04-29,16.6,0.0,14.8
2024-04-30,20.3,0.0,13.5
2024-05-01,16.7,0.0,26.4
2024-05-02,19.6,0.0,13.3
2024-05-03,23.8,0.0,20.5
2024-05-04,21.6,1.7,16.1
2024-05-05,15.0,15.4,21.6
2024-05-06,17.0,0.0,16.2
2024-05-07,21.5,0.0,14.4
2024-05-08,23.2,0.0,23.9
2024-05-09,20.6,0.0,21.4
2024-05-10,18.0,0.0,15.6
2024-05-11,19.1,0.0,14.1
2024-05-12,20.8,0.0,13.0
2024-05-13,24.6,0.0,22.0
2024-05-14,25.3,0.0,23.5
2024-05-15,21.6,0.0,13.9
2024-05-16,23.0,0.0,9.3
2024-05-17,21.4,10.4,17.9
2024-05-18,20.4,0.6,29.0
2024-05-19,15.4,1.5,39.8
2024-05-20,17.4,0.0,22.5
2024-05-21,18.4,0.0,16.7
2024-05-22,19.6,0.0,13.9
2024-05-23,21.1,0.0,11.7
2024-05-24,23.0,0.0,26.8
2024-05-25,13.4,0.0,29.0
2024-05-26,16.4,0.0,20.9
2024-05-27,22.3,0.0,20.7
2024-05-28,17.4,0.0,20.0
2024-05-29,18.2,0.0,18.9
2024-05-30,21.4,0.0,12.0
2024-05-31,24.4,0.0,13.3
2024-06-01,25.8,0.0,14.0
2024-06-02,26.4,0.0,19.1
2024-06-03,23.8,0.0,19.2
2024-06-04,24.7,0.0,21.6
2024-06-05,26.2,0.0,19.5
2024-06-06,28.2,0.0,21.9
2024-06-07,29.6,0.0,18.5
2024-06-08,31.3,0.0,17.4
2024-06-09,32.3,0.1,19.3
2024-06-10,30.1,0.0,16.3
2024-06-11,28.9,0.0,19.0
2024-06-12,28.4,0.0,27.1
2024-06-13,26.6,0.0,18.4
2024-06-14,27.6,0.0,20.6
2024-06-15,29.1,0.0,17.6
2024-06-16,31.0,0.0,19.2
2024-06-17,32.4,0.0,18.1
2024-06-18,33.2,0.0,22.7
2024-06-19,31.5,0.0,21.9
2024-06-20,32.5,0.0,18.5
2024-06-21,32.4,0.0,18.1
2024-06-22,31.7,0.0,29.0
2024-06-23,29.4,0.0,24.5
2024-06-24,27.5,0.0,24.7
2024-06-25,27.9,0.0,13.0
2024-06-26,30.3,0.0,13.1
2024-06-27,33.7,0.0,18.4
2024-06-28,27.6,0.0,23.8
2024-06-29,26.3,0.0,18.1
2024-06-30,25.8,0.0,29.2
2024-07-01,21.3,0.0,25.7
2024-07-02,25.0,0.0,19.5
2024-07-03,28.1,0.0,12.7
2024-07-04,29.8,0.0,18.9
2024-07-05,28.0,0.0,18.7
2024-07-06,28.8,0.7,24.6
2024-07-07,28.1,0.0,19.6
2024-07-08,27.5,0.0,15.7
2024-07-09,29.3,0.0,11.4
2024-07-10,30.9,0.0,15.5
2024-07-11,31.9,0.0,14.5
2024-07-12,30.8,0.0,24.3
2024-07-13,25.5,4.8,23.2
2024-07-14,24.0,1.1,22.3
2024-07-15,22.2,10.2,21.7
2024-07-16,24.3,0.0,15.2
2024-07-17,24.6,3.4,17.9
2024-07-18,26.4,2.3,11.9
2024-07-19,27.5,0.0,19.1
2024-07-20,27.0,0.0,21.7
2024-07-21,27.5,0.0,12.6
2024-07-22,29.0,0.0,12.6
2024-07-23,30.5,0.0,19.9
2024-07-24,31.5,0.0,15.2
2024-07-25,33.4,0.0,27.7
2024-07-26,28.2,0.3,18.6
2024-07-27,27.4,0.0,16.8
2024-07-28,27.4,0.0,17.1
2024-07-29,26.0,0.0,19.6
2024-07-30,28.7,0.0,19.2
2024-07-31,30.4,0.0,23.1
2024-08-01,32.8,0.0,16.8
2024-08-02,30.2,0.0,25.7
2024-08-03,28.7,0.0,11.8
2024-08-04,30.2,0.0,19.4
2024-08-05,29.1,0.0,20.0
2024-08-06,30.7,0.0,13.0
2024-08-07,33.4,0.0,11.3
2024-08-08,35.0,0.0,18.6
2024-08-09,31.3,0.0,24.3
2024-08-10,26.7,0.0,14.2
2024-08-11,29.7,0.0,19.4
2024-08-12,28.7,0.0,13.7
2024-08-13,30.4,0.0,22.7
2024-08-14,29.2,0.0,14.5
2024-08-15,26.3,0.0,21.6
2024-08-16,24.4,0.0,16.5
2024-08-17,23.0,0.5,20.5
2024-08-18,23.6,0.0,24.4
2024-08-19,24.0,0.0,14.1
2024-08-20,26.2,0.0,17.0
2024-08-21,25.1,0.0,13.3
2024-08-22,25.6,0.0,13.8
2024-08-23,26.9,2.8,24.1
2024-08-24,22.7,0.0,18.8
2024-08-25,21.1,0.0,13.6
2024-08-26,22.3,0.0,13.3
2024-08-27,23.2,0.0,21.0
2024-08-28,20.6,2.0,27.8
2024-08-29,23.0,0.0,19.3
2024-08-30,23.9,0.0,12.4
2024-08-31,25.2,0.0,22.2
2024-09-01,21.3,0.0,21.3
2024-09-02,18.2,0.0,23.8
2024-09-03,19.7,0.0,21.0
2024-09-04,21.2,0.0,12.7
2024-09-05,18.6,0.0,19.2
2024-09-06,16.9,0.0,22.4
2024-09-07,15.8,0.0,12.6
2024-09-08,12.7,2.9,10.8
2024-09-09,17.9,0.0,16.8
2024-09-10,20.3,0.0,14.5
2024-09-11,21.2,0.0,15.6
2024-09-12,22.3,0.0,31.1
2024-09-13,19.8,0.0,32.6
2024-09-14,19.3,0.0,33.1
2024-09-15,19.7,0.0,32.9
2024-09-16,20.0,0.0,23.8
2024-09-17,18.3,0.0,29.3
2024-09-18,18.6,0.0,27.6
2024-09-19,19.2,0.0,19.9
2024-09-20,17.4,0.0,13.0
2024-09-21,18.2,0.0,11.3
2024-09-22,19.6,0.0,13.0
2024-09-23,19.0,0.0,10.2
2024-09-24,21.1,0.0,16.3
2024-09-25,18.7,0.0,23.9
2024-09-26,16.3,0.0,27.3
2024-09-27,13.4,0.0,24.7
2024-09-28,15.3,0.0,30.5
2024-09-29,16.7,0.0,32.7
2024-09-30,16.7,0.0,31.6
2024-10-01,18.1,0.0,16.9
2024-10-02,18.4,0.0,11.2
2024-10-03,19.3,0.0,15.3
2024-10-04,18.9,0.0,24.4
2024-10-05,17.9,0.4,15.4
2024-10-06,16.5,0.0,13.4
2024-10-07,16.6,0.0,10.9
2024-10-08,17.3,0.0,17.4
2024-10-09,17.4,0.0,11.1
2024-10-10,16.3,7.1,22.6
2024-10-11,13.6,0.7,29.1
2024-10-12,9.8,0.0,13.9
2024-10-13,6.7,0.4,13.8
2024-10-14,4.0,0.0,17.7
2024-10-15,3.4,0.3,12.0
2024-10-16,4.5,0.0,13.2
2024-10-17,6.2,0.0,20.0
2024-10-18,8.5,0.0,23.6
2024-10-19,10.3,0.0,22.2
2024-10-20,12.5,0.0,21.0
2024-10-21,12.2,0.2,20.3
2024-10-22,9.7,0.0,12.0
2024-10-23,9.8,0.7,26.2
2024-10-24,10.5,0.7,27.0
2024-10-25,11.5,0.0,16.9
2024-10-26,11.8,0.0,23.8
2024-10-27,10.1,3.0,24.7
2024-10-28,5.6,1.3,24.3
2024-10-29,6.4,1.6,14.5
2024-10-30,6.7,3.0,13.3
2024-10-31,7.4,0.5,26.2
2024-11-01,6.2,0.0,14.5
2024-11-02,10.1,0.0,18.1
2024-11-03,12.9,0.0,18.1
2024-11-04,9.8,0.7,18.9
2024-11-05,5.1,1.7,15.7
2024-11-06,4.9,0.0,39.6
2024-11-07,1.7,4.5,23.7
2024-11-08,1.7,1.6,22.8
2024-11-09,3.4,1.0,16.0
2024-11-10,3.4,0.0,24.5
2024-11-11,6.0,2.8,24.2
2024-11-12,2.2,1.1,17.6
2024-11-13,-3.2,0.0,16.6
2024-11-14,-1.7,0.0,12.1
2024-11-15,-0.4,0.0,14.6
2024-11-16,0.5,0.0,7.8
2024-11-17,1.1,0.0,11.8
2024-11-18,2.0,1.0,9.3
2024-11-19,3.8,5.2,15.2
2024-11-20,3.7,1.7,19.7
2024-11-21,2.7,0.0,16.8
2024-11-22,1.3,0.0,28.0
2024-11-23,1.9,0.0,31.4
2024-11-24,1.5,0.0,37.2
2024-11-25,1.0,0.0,24.6
2024-11-26,1.2,0.0,13.9
2024-11-27,0.4,0.0,9.9
2024-11-28,1.5,0.5,18.2
2024-11-29,5.2,0.3,24.2
2024-11-30,4.5,0.2,19.8
2024-12-01,2.5,0.0,18.1
2024-12-02,-0.2,0.0,12.2
2024-12-03,-2.2,0.0,9.5
2024-12-04,-1.5,0.0,11.2
2024-12-05,-1.0,0.0,14.6
2024-12-06,-1.1,0.2,11.8
2024-12-07,-2.7,0.4,18.5
2024-12-08,-6.6,0.0,15.4
2024-12-09,-8.5,0.0,16.1
2024-12-10,-12.9,0.0,15.9
2024-12-11,-10.4,0.0,12.0
2024-12-12,-4.6,0.0,15.1
2024-12-13,0.7,0.9,23.3
2024-12-14,2.0,6.0,18.3
2024-12-15,-4.2,0.6,26.1
2024-12-16,-6.0,0.0,18.3
2024-12-17,-5.8,0.0,16.5
2024-12-18,-0.6,0.8,22.5
2024-12-19,1.8,2.2,24.7
2024-12-20,-3.2,0.3,29.7
2024-12-21,-4.4,0.0,13.5
2024-12-22,-7.3,0.0,21.7
2024-12-23,-6.6,0.0,22.5
2024-12-24,-5.0,0.0,18.6
2024-12-25,-5.9,0.0,16.5
2024-12-26,-5.4,0.0,6.7
2024-12-27,-6.8,0.0,7.2
2024-12-28,-4.7,0.0,17.4
2024-12-29,-5.0,4.1,19.5
2024-12-30,-2.1,0.2,8.9
2024-12-31,-3.6,1.2,4.6
2025-01-01,-2.4,0.1,23.5
2025-01-02,-0.0,2.0,24.1
2025-01-03,-1.3,0.0,14.9
2025-01-04,-0.2,0.0,8.3
2025-01-05,0.4,0.0,9.9
2025-01-06,1.4,0.0,14.4
2025-01-07,-0.4,2.8,29.4
2025-01-08,-7.8,0.0,21.9
2025-01-09,-7.2,0.0,21.2
2025-01-10,-5.2,0.0,21.8
2025-01-11,-5.8,0.0,17.9
2025-01-12,-4.5,0.0,16.4
2025-01-13,-3.5,0.0,15.6
2025-01-14,-4.3,0.0,10.5
2025-01-15,-2.2,0.2,16.6
2025-01-16,-2.3,0.0,15.2
2025-01-17,-2.2,0.2,18.1
2025-01-18,0.3,0.5,14.9
2025-01-19,1.7,1.3,18.1
2025-01-20,1.9,0.8,26.2
2025-01-21,1.6,1.1,39.2
2025-01-22,-5.8,0.5,34.4
2025-01-23,-13.7,0.0,18.8
2025-01-24,-12.3,0.0,25.8
2025-01-25,-8.2,0.0,24.9
2025-01-26,-5.5,0.0,13.3
2025-01-27,-7.5,0.0,10.6
2025-01-28,-5.6,0.0,12.8
2025-01-29,-4.8,0.0,17.0
2025-01-30,-1.3,0.4,16.7
2025-01-31,-0.8,0.0,7.3
2025-02-01,-0.2,0.0,7.2
2025-02-02,-2.4,0.0,20.1
2025-02-03,-3.7,0.0,26.4
2025-02-04,-3.5,0.0,25.8
2025-02-05,-4.3,0.0,22.6
2025-02-06,-5.8,0.0,22.4
2025-02-07,-8.5,0.0,18.2
2025-02-08,-7.1,0.1,15.0
2025-02-09,-3.6,4.7,17.6
2025-02-10,-3.0,0.0,29.5
2025-02-11,-3.0,0.3,20.4
2025-02-12,-2.9,0.0,13.8
2025-02-13,0.9,0.0,13.8
2025-02-14,-0.0,0.2,13.2
2025-02-15,-1.5,0.0,11.1
2025-02-16,-1.9,0.0,12.3
2025-02-17,-0.3,0.0,14.3
2025-02-18,-0.2,0.0,13.4
2025-02-19,0.0,0.0,12.0
2025-02-20,-1.5,0.0,10.7
2025-02-21,1.0,0.0,16.9
2025-02-22,4.9,1.3,12.5
2025-02-23,1.8,9.7,17.8
2025-02-24,0.5,7.7,13.8
2025-02-25,-1.7,5.7,14.2
2025-02-26,-2.9,0.1,17.7
2025-02-27,-3.6,0.0,12.5
2025-02-28,-2.4,0.1,9.5
2025-03-01,0.5,0.0,14.1
2025-03-02,-3.8,1.6,16.5
2025-03-03,-6.6,5.4,25.8
2025-03-04,-6.4,0.9,27.0
2025-03-05,0.4,0.0,16.9
2025-03-06,1.7,0.2,30.3
2025-03-07,1.1,4.1,27.6
2025-03-08,4.3,2.8,30.4
2025-03-09,2.3,0.4,21.3
2025-03-10,0.0,0.0,9.4
2025-03-11,1.9,0.0,14.9
2025-03-12,2.9,0.0,19.9
2025-03-13,4.3,0.0,17.8
2025-03-14,4.5,0.0,10.9
2025-03-15,6.5,0.0,8.4
2025-03-16,9.8,0.0,13.8
2025-03-17,13.7,0.0,16.7
2025-03-18,14.0,0.0,13.5
2025-03-19,16.0,0.0,14.6
2025-03-20,19.1,0.0,19.6
2025-03-21,11.2,2.5,19.6
2025-03-22,7.7,1.2,21.5
2025-03-23,8.7,0.3,21.9
2025-03-24,6.5,3.1,21.3
2025-03-25,4.4,0.0,30.8
2025-03-26,4.0,0.5,33.8
2025-03-27,2.9,0.1,22.8
2025-03-28,5.7,0.2,14.5
2025-03-29,10.7,0.0,13.0
2025-03-30,9.9,0.0,15.4
2025-03-31,10.6,0.0,18.2
2025-04-01,12.6,0.0,21.5
2025-04-02,15.6,0.0,22.9
2025-04-03,18.5,0.0,20.3
2025-04-04,20.7,0.0,37.8
2025-04-05,16.7,0.0,12.4
2025-04-06,17.9,4.2,25.0
2025-04-07,18.3,0.0,33.5
2025-04-08,17.8,0.0,15.1
2025-04-09,19.2,0.0,14.9
2025-04-10,21.6,0.0,17.7
2025-04-11,22.4,0.0,16.0
2025-04-12,21.4,0.0,22.9
2025-04-13,15.6,5.8,19.1
2025-04-14,15.2,0.0,14.1
2025-04-15,13.8,0.0,23.6
2025-04-16,12.3,0.0,23.3
2025-04-17,14.6,0.0,23.9
2025-04-18,12.9,0.0,21.4
2025-04-19,15.1,0.0,18.9
2025-04-20,17.4,0.0,15.4
2025-04-21,18.6,0.0,22.9
2025-04-22,20.3,0.0,13.3
2025-04-23,21.4,0.0,11.9
2025-04-24,22.6,0.0,14.8
2025-04-25,23.6,0.0,17.2
2025-04-26,25.5,0.5,19.4
2025-04-27,25.8,0.0,16.6
2025-04-28,26.9,0.7,22.9
2025-04-29,15.3,2.1,26.4
2025-04-30,12.1,0.2,23.5
2025-05-01,16.7,0.0,19.4
2025-05-02,18.8,0.0,16.6
2025-05-03,21.6,0.0,19.5
2025-05-04,24.6,0.0,18.8
2025-05-05,23.5,0.0,17.6
2025-05-06,25.9,0.0,24.0
2025-05-07,26.7,0.0,21.2
2025-05-08,25.4,0.1,19.3
2025-05-09,22.6,0.4,19.0
2025-05-10,23.4,0.0,20.1
2025-05-11,24.3,0.0,13.6
2025-05-12,26.1,0.0,20.4
2025-05-13,28.7,0.0,14.9
2025-05-14,30.7,0.0,13.4
2025-05-15,33.6,0.0,15.5
2025-05-16,34.5,0.0,17.6
2025-05-17,26.2,0.3,29.9
2025-05-18,21.1,0.0,23.4
2025-05-19,21.4,0.0,16.0
2025-05-20,22.8,0.0,15.2
2025-05-21,27.8,0.0,24.9
2025-05-22,27.6,0.0,26.3
2025-05-23,21.4,0.0,26.8
2025-05-24,23.1,0.0,14.2
2025-05-25,23.8,0.0,20.9
2025-05-26,18.7,0.0,24.4
2025-05-27,22.1,0.0,34.8
2025-05-28,24.0,0.0,29.6
2025-05-29,26.3,0.0,28.9
2025-05-30,27.1,0.0,28.9
2025-05-31,27.3,0.0,26.1
2025-06-01,28.3,0.0,19.3
2025-06-02,29.4,0.0,16.4
2025-06-03,30.8,0.0,13.7
2025-06-04,31.7,0.0,19.1
2025-06-05,31.1,0.0,21.7
2025-06-06,31.1,0.5,27.3
2025-06-07,28.4,0.0,26.8
2025-06-08,27.3,0.0,20.0
2025-06-09,26.1,0.0,17.5
2025-06-10,24.1,10.1,16.5
2025-06-11,24.8,1.5,27.6
2025-06-12,27.3,0.0,11.9
2025-06-13,29.2,0.0,16.4
2025-06-14,30.7,0.0,21.3
2025-06-15,31.9,0.0,18.5
2025-06-16,33.5,0.0,18.0
2025-06-17,34.8,0.0,15.4
2025-06-18,34.2,0.0,21.6
2025-06-19,28.8,0.0,22.0
2025-06-20,26.7,0.1,26.4
2025-06-21,29.2,0.0,17.3
2025-06-22,31.4,0.0,16.3
2025-06-23,27.0,0.0,25.4
2025-06-24,25.3,3.8,13.5
2025-06-25,25.3,0.0,26.2
2025-06-26,22.8,0.0,16.9
2025-06-27,26.1,0.0,12.8
2025-06-28,26.6,0.0,29.8
2025-06-29,24.0,0.0,19.8
2025-06-30,24.6,0.0,17.3
2025-07-01,27.1,0.0,11.7
2025-07-02,30.4,0.0,15.3
2025-07-03,34.3,0.0,21.4
2025-07-04,35.0,0.0,25.4
2025-07-05,29.7,0.0,20.2
2025-07-06,29.2,0.0,17.3
2025-07-07,31.1,0.0,15.7
2025-07-08,31.3,0.0,18.0
2025-07-09,28.2,0.0,25.1
2025-07-10,27.3,0.0,28.8
2025-07-11,28.1,0.0,12.2
2025-07-12,30.6,0.0,13.6
2025-07-13,31.5,0.0,19.9
2025-07-14,29.6,0.0,22.4
2025-07-15,29.8,0.0,12.3
2025-07-16,31.0,0.0,19.6
2025-07-17,32.8,0.0,17.4
2025-07-18,36.4,0.0,24.3
2025-07-19,33.7,0.0,27.9
2025-07-20,29.4,0.0,27.2
2025-07-21,31.2,0.0,27.8
2025-07-22,32.5,0.0,29.7
2025-07-23,32.8,0.0,20.5
2025-07-24,33.6,0.0,22.8
2025-07-25,32.1,0.2,22.5
2025-07-26,31.0,0.0,27.6
2025-07-27,28.1,0.0,23.1
2025-07-28,25.3,0.0,20.1
2025-07-29,25.9,0.0,24.6
2025-07-30,25.9,0.0,17.5
2025-07-31,27.8,0.0,13.4
2025-08-01,24.1,2.0,18.8
2025-08-02,25.8,0.9,15.5
2025-08-03,27.8,0.0,14.9
2025-08-04,27.0,0.0,22.0
2025-08-05,26.1,0.0,22.6
2025-08-06,27.1,0.0,16.5
2025-08-07,28.7,0.0,17.0
2025-08-08,30.7,0.0,18.6
2025-08-09,31.7,0.0,13.8
2025-08-10,31.2,0.0,20.3
2025-08-11,30.1,0.0,33.7
2025-08-12,25.9,0.0,18.8
2025-08-13,28.1,0.0,22.5
2025-08-14,26.2,0.0,26.0
2025-08-15,25.3,0.0,21.6
2025-08-16,22.9,0.4,23.6
2025-08-17,23.3,0.0,18.8
2025-08-18,24.2,0.0,14.2
2025-08-19,25.5,0.0,9.3
2025-08-20,27.8,0.0,21.2
2025-08-21,27.0,0.0,15.3
2025-08-22,24.4,1.9,24.2
2025-08-23,23.3,1.4,19.8
2025-08-24,24.6,0.0,18.7
2025-08-25,26.9,0.0,25.6
2025-08-26,28.8,0.0,23.2
2025-08-27,28.8,0.0,27.6
2025-08-28,28.3,0.0,27.3
2025-08-29,29.5,0.0,21.8
2025-08-30,24.5,0.0,20.3
2025-08-31,20.8,0.0,20.5
2025-09-01,23.8,0.0,13.8
2025-09-02,22.8,0.0,22.7
2025-09-03,21.9,0.0,27.5
2025-09-04,24.3,0.0,31.8
2025-09-05,25.6,0.0,21.1
2025-09-06,25.4,0.0,19.9
2025-09-07,22.6,0.0,19.4
2025-09-08,21.5,0.0,21.4
2025-09-09,20.3,0.0,9.6
2025-09-10,21.0,0.0,17.3
2025-09-11,17.4,0.0,14.1
2025-09-12,19.9,0.0,22.1
2025-09-13,19.3,0.0,23.8
2025-09-14,19.9,0.0,18.2
2025-09-15,17.3,1.9,18.1
2025-09-16,13.0,0.0,26.0
2025-09-17,15.8,0.0,18.8
2025-09-18,14.9,0.0,12.6
2025-09-19,15.5,0.0,13.0
2025-09-20,18.0,0.0,25.1
2025-09-21,19.9,0.7,24.3
2025-09-22,20.1,0.0,24.2
2025-09-23,19.5,0.0,16.9
2025-09-24,19.1,0.0,20.9
2025-09-25,20.4,0.0,28.5
2025-09-26,20.3,0.0,17.8
2025-09-27,20.9,0.0,15.9
2025-09-28,16.9,0.0,14.2
2025-09-29,13.9,0.1,13.6
2025-09-30,12.1,0.0,16.3
2025-10-01,9.3,0.0,16.9
2025-10-02,9.5,0.0,12.1
2025-10-03,10.8,0.0,10.8
2025-10-04,11.7,0.0,22.1
2025-10-05,11.9,0.0,27.8
2025-10-06,10.9,0.0,25.9
2025-10-07,11.6,0.0,24.1
2025-10-08,11.6,0.0,23.6
2025-10-09,12.4,0.0,27.6
2025-10-10,12.8,0.0,25.2
2025-10-11,14.3,0.0,15.5
2025-10-12,14.4,0.0,15.4
2025-10-13,14.0,0.0,13.0
2025-10-14,14.4,0.0,23.7
2025-10-15,12.3,0.0,27.1
2025-10-16,10.4,0.0,18.8
2025-10-17,12.0,0.0,12.3
2025-10-18,8.4,0.0,13.5
2025-10-19,6.2,0.0,15.3
2025-10-20,8.4,0.0,18.8
2025-10-21,10.4,0.0,16.8
2025-10-22,11.0,0.0,7.2
2025-10-23,13.4,0.0,15.7
